seed,lambda,qtd_treino,qtd_treino_real,qtd_treino_sintetico,accuracy,balanced_accuracy,f1_macro,f1_weighted,precision_macro,recall_macro,menores20_accuracy,menores20_balanced_accuracy,menores20_f1_macro,menores20_f1_weighted,menores20_precision_macro,menores20_recall_macro,maiores20_accuracy,maiores20_balanced_accuracy,maiores20_f1_macro,maiores20_f1_weighted,maiores20_precision_macro,maiores20_recall_macro,interesse_accuracy,interesse_balanced_accuracy,interesse_f1_macro,interesse_f1_weighted,interesse_precision_macro,interesse_recall_macro
22723,0.16000000,11978,11014,964,0.82222955,0.85012482,0.81425500,0.82246739,0.84456525,0.85012482,0.60000000,0.71964286,0.48145805,0.65861149,0.56250000,0.44977679,0.88254665,0.92450126,0.56694177,0.89347520,0.57837736,0.59645243,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.18000000,11980,10896,1084,0.82222955,0.85283097,0.81557506,0.82230644,0.84440230,0.85283097,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.88090011,0.92302290,0.53185054,0.89203365,0.54299364,0.55940782,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.20000000,11985,10776,1209,0.82189974,0.85167756,0.81336262,0.82200631,0.84135076,0.85167756,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.88144896,0.92398444,0.54893333,0.89242772,0.56009643,0.57749027,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.22000000,11978,10655,1323,0.82321900,0.85668687,0.81693751,0.82344302,0.84062168,0.85668687,0.61666667,0.74047619,0.47898963,0.67416704,0.54545455,0.44877345,0.88199780,0.92353572,0.53272707,0.89363535,0.54360326,0.55971862,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.24000000,11979,10536,1443,0.82255937,0.85331773,0.81678408,0.82238088,0.84498986,0.85331773,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.88199780,0.92424085,0.53287388,0.89332938,0.54356769,0.56014597,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.26000000,11977,10414,1563,0.82288918,0.85460443,0.81289970,0.82284352,0.83780835,0.85460443,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.88199780,0.92423130,0.51742069,0.89375127,0.52774741,0.54366547,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.28000000,11983,10295,1688,0.82354881,0.85471016,0.81387859,0.82388621,0.83935787,0.85471016,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.88309550,0.92474412,0.53351448,0.89521614,0.54397440,0.56045098,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.30000000,11979,10172,1807,0.82354881,0.85471016,0.81533471,0.82382107,0.84172671,0.85471016,0.60833333,0.72797619,0.48562472,0.66527815,0.56250000,0.45498512,0.88309550,0.92474412,0.53351448,0.89521614,0.54397440,0.56045098,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.32000000,11980,10054,1926,0.82387863,0.85495562,0.81556089,0.82415109,0.84194281,0.85495562,0.60833333,0.72797619,0.48562472,0.66527815,0.56250000,0.45498512,0.88309550,0.92474412,0.53351448,0.89521614,0.54397440,0.56045098,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.34000000,11980,9931,2049,0.82420844,0.85519455,0.81566180,0.82447484,0.84191523,0.85519455,0.60833333,0.72797619,0.48562472,0.66527815,0.56250000,0.45498512,0.88364435,0.92501008,0.53373806,0.89560164,0.54412436,0.56061217,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.36000000,11988,9813,2175,0.82453826,0.85544001,0.81588580,0.82489501,0.84222869,0.85544001,0.60833333,0.72797619,0.48562472,0.66527815,0.56250000,0.45498512,0.88364435,0.92501008,0.53373806,0.89560164,0.54412436,0.56061217,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.38000000,11978,9690,2288,0.82321900,0.85522854,0.81515758,0.82335675,0.84129730,0.85522854,0.60833333,0.72797619,0.48562472,0.66527815,0.56250000,0.45498512,0.88144896,0.92398444,0.53250619,0.89279020,0.54342311,0.55999057,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.40000000,11981,9571,2410,0.82354881,0.86485437,0.82464803,0.82397118,0.85000186,0.86485437,0.61666667,0.77797619,0.51687472,0.67361149,0.59375000,0.48623512,0.88199780,0.92400306,0.51803684,0.89434549,0.52900193,0.54353121,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.42000000,11987,9452,2535,0.82387863,0.86554051,0.82539608,0.82415373,0.85059323,0.86554051,0.61666667,0.77797619,0.51687472,0.67361149,0.59375000,0.48623512,0.88199780,0.92399752,0.53352509,0.89432061,0.54459333,0.55999849,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.44000000,11978,9329,2649,0.82321900,0.86543395,0.82473546,0.82339460,0.84951152,0.86543395,0.61666667,0.77797619,0.51687472,0.67361149,0.59375000,0.48623512,0.88090011,0.92348069,0.53311620,0.89318917,0.54427103,0.55968527,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.46000000,11983,9209,2774,0.82222955,0.86432193,0.82360380,0.82260413,0.84743628,0.86432193,0.61666667,0.77797619,0.51687472,0.67361149,0.59375000,0.48623512,0.88035126,0.92344451,0.53289251,0.89283856,0.54401409,0.55966334,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.48000000,11982,9088,2894,0.82255937,0.86937549,0.82829230,0.82318462,0.84748517,0.86937549,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.87980241,0.92295431,0.53265691,0.89227466,0.54384248,0.55936625,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.50000000,11981,8967,3014,0.82124011,0.87001791,0.82703889,0.82133874,0.84494594,0.87001791,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.87705818,0.92190335,0.50063850,0.88899190,0.51071773,0.52680191,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.52000000,11986,8847,3139,0.82156992,0.87007078,0.82693138,0.82181089,0.84449993,0.87007078,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.87760703,0.92215976,0.51553301,0.88960994,0.52578146,0.54244692,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.54000000,11977,8727,3250,0.82025066,0.86965990,0.82682203,0.82044625,0.84542522,0.86965990,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.87541164,0.92016701,0.51405233,0.88719834,0.52475482,0.54127471,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.56000000,11979,8604,3375,0.81992084,0.86951262,0.82575636,0.82000864,0.84369234,0.86951262,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.87541164,0.92016701,0.51405233,0.88719834,0.52475482,0.54127471,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.58000000,11984,8485,3499,0.82156992,0.86987302,0.82656098,0.82182931,0.84462233,0.86987302,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.87760703,0.92120067,0.51532112,0.88968776,0.52604920,0.54188274,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.60000000,11985,8366,3619,0.82222955,0.87010924,0.82774758,0.82262265,0.84633277,0.87010924,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.87760703,0.92120467,0.50053012,0.88950165,0.51111540,0.52640267,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.62000000,11976,8245,3731,0.82124011,0.86057686,0.81798640,0.82143717,0.83603689,0.86057686,0.62500000,0.75297619,0.48476163,0.68051625,0.54545455,0.45634921,0.87596048,0.92042720,0.51481040,0.88790533,0.52534246,0.54142777,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
22723,0.64000000,11988,8126,3862,0.81893140,0.87018148,0.82279439,0.81906616,0.83753655,0.87018148,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.87266740,0.91843693,0.46000179,0.88574784,0.46962485,0.48338786,0.95986622,0.92052376,0.45942985,0.97165289,0.46005059,0.46026188
22723,0.66000000,11982,8005,3977,0.81794195,0.86999111,0.82244134,0.81772068,0.83701574,0.86999111,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.87047201,0.91708631,0.44735574,0.88293299,0.45698339,0.47030067,0.95652174,0.91819818,0.45712311,0.96824728,0.45658762,0.45909909
22723,0.68000000,11987,7886,4101,0.81992084,0.87186307,0.82604482,0.81988785,0.84205897,0.87186307,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.87211855,0.91752640,0.45960148,0.88505198,0.46992198,0.48290863,0.95317726,0.91587260,0.45438875,0.96490788,0.45224356,0.45793630
22723,0.70000000,11979,7762,4217,0.81827177,0.87136474,0.82354190,0.81806626,0.83820260,0.87136474,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.87047201,0.91653686,0.45913905,0.88330797,0.46896094,0.48238782,0.95317726,0.91587260,0.45438875,0.96490788,0.45224356,0.45793630
22723,0.72000000,11978,7642,4336,0.81959103,0.87162273,0.82382756,0.81962173,0.83863941,0.87162273,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.87266740,0.91778813,0.45982896,0.88590533,0.47011817,0.48304638,0.95317726,0.91587260,0.45438875,0.96490788,0.45224356,0.45793630
22723,0.74000000,11980,7522,4458,0.81827177,0.87139748,0.82171926,0.81788642,0.83523880,0.87139748,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.86992316,0.91626829,0.44711152,0.88262936,0.45736350,0.46988117,0.95317726,0.91587260,0.45438875,0.96490788,0.45224356,0.45793630
22723,0.76000000,11984,7402,4582,0.81860158,0.87169484,0.82176770,0.81855197,0.83499937,0.87169484,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.87047201,0.91674893,0.45912114,0.88371798,0.46963280,0.48249944,0.95317726,0.91587260,0.45438875,0.96490788,0.45224356,0.45793630
22723,0.78000000,11978,7279,4699,0.81827177,0.87133899,0.82050822,0.81806685,0.83250026,0.87133899,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.86992316,0.91672762,0.44721415,0.88287636,0.45720077,0.47011673,0.95317726,0.91587260,0.45438875,0.96490788,0.45224356,0.45793630
22723,0.80000000,11974,7157,4817,0.81728232,0.87111742,0.81922478,0.81698349,0.83016604,0.87111742,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.86827662,0.91565299,0.43596683,0.88219959,0.44597699,0.45782650,0.94983278,0.91459871,0.45406099,0.96318683,0.45223932,0.45729936
22723,0.82000000,11988,7042,4946,0.81662269,0.87096375,0.81831422,0.81629283,0.82877156,0.87096375,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.86717892,0.91490769,0.43570152,0.88143503,0.44543674,0.45745385,0.94983278,0.91459871,0.45406099,0.96318683,0.45223932,0.45729936
22723,0.84000000,11984,6919,5065,0.81728232,0.87115560,0.81830379,0.81725337,0.82829625,0.87115560,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.86827662,0.91583819,0.43632507,0.88322260,0.44548199,0.45791909,0.94648829,0.91332483,0.45373110,0.96145465,0.45223502,0.45666241
22723,0.86000000,11980,6799,5181,0.81728232,0.87070019,0.81916155,0.81749357,0.82975402,0.87070019,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.86772777,0.91243899,0.43581476,0.88313498,0.44517409,0.45621949,0.94648829,0.91332483,0.45373110,0.96145465,0.45223502,0.45666241
22723,0.88000000,11985,6677,5308,0.81695251,0.86082651,0.80800859,0.81696421,0.81789560,0.86082651,0.62500000,0.75297619,0.48476163,0.68051625,0.54545455,0.45634921,0.86717892,0.91205161,0.42537106,0.88339935,0.43496209,0.44490322,0.93979933,0.91077706,0.45306487,0.95795641,0.45222625,0.45538853
22723,0.90000000,11979,6557,5422,0.81464380,0.85974267,0.80518432,0.81512741,0.81418653,0.85974267,0.62500000,0.75297619,0.48476163,0.68051625,0.54545455,0.45634921,0.86333699,0.91025350,0.41384396,0.88055651,0.42319702,0.43345405,0.94314381,0.91205094,0.45339907,0.95971121,0.45223066,0.45602547
22723,0.92000000,11978,6437,5541,0.81134565,0.85973496,0.80610950,0.81216471,0.81516334,0.85973496,0.62500000,0.75297619,0.49991043,0.68051625,0.56250000,0.47061012,0.85839737,0.90825000,0.42183190,0.87558715,0.42959176,0.44304878,0.94648829,0.91332483,0.45373110,0.96145465,0.45223502,0.45666241
22723,0.94000000,11987,6317,5670,0.80870712,0.86900143,0.81231968,0.80949374,0.82039713,0.86900143,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.85400659,0.90427936,0.41064340,0.87174534,0.41853856,0.43060922,0.94648829,0.91332483,0.45373110,0.96145465,0.45223502,0.45666241
22723,0.96000000,11980,6195,5785,0.80639842,0.86863418,0.81221808,0.80770781,0.81953798,0.86863418,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.84906696,0.90069693,0.39914092,0.86776106,0.40669867,0.41892880,0.94648829,0.91332483,0.45373110,0.96145465,0.45223502,0.45666241
22723,0.98000000,11981,6078,5903,0.80705805,0.86924011,0.81124039,0.80857103,0.81693883,0.86924011,0.63333333,0.80297619,0.53116043,0.68884958,0.59375000,0.50186012,0.84851811,0.90073249,0.39624077,0.86757553,0.40109656,0.41894535,0.94983278,0.91565041,0.45646545,0.96479404,0.45657908,0.45782521
22723,1.00000000,12028,5968,6060,0.80639842,0.86979988,0.81232145,0.80798162,0.81710231,0.86979988,0.64166667,0.80654762,0.53346306,0.69744607,0.59375000,0.50409226,0.84687157,0.89987599,0.38680045,0.86606639,0.39152209,0.40903454,0.94648829,0.91332483,0.45373110,0.96145465,0.45223502,0.45666241
23955,0.00000000,11981,11981,0,0.82156992,0.83973460,0.80792632,0.82201111,0.83784007,0.83973460,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88529089,0.92600093,0.58740174,0.89635029,0.59872181,0.61733395,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.02000000,11980,11863,117,0.82222955,0.83937831,0.80753264,0.82280449,0.83787753,0.83937831,0.58333333,0.69880952,0.44969670,0.63694482,0.51515152,0.42352092,0.88529089,0.92600093,0.60756093,0.89607970,0.61917796,0.63862133,0.96989967,0.92539712,0.57862447,0.97843362,0.58104396,0.57837320
23955,0.04000000,11985,11740,245,0.82222955,0.84511477,0.81120870,0.82266342,0.83781002,0.84511477,0.58333333,0.69880952,0.44969670,0.63694482,0.51515152,0.42352092,0.88419319,0.92548942,0.60700380,0.89488342,0.61873390,0.63826857,0.96989967,0.92539712,0.57862447,0.97843362,0.58104396,0.57837320
23955,0.06000000,11983,11621,362,0.82255937,0.84543611,0.81262942,0.82298411,0.84224815,0.84543611,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88364435,0.92523170,0.58645210,0.89393032,0.59795786,0.61682113,0.96989967,0.92539712,0.57862447,0.97843362,0.58104396,0.57837320
23955,0.08000000,11975,11499,476,0.82321900,0.84527507,0.81219573,0.82372610,0.83943786,0.84527507,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88583974,0.92626689,0.60772085,0.89656549,0.61960127,0.63880475,0.96989967,0.92539712,0.57862447,0.97843362,0.58104396,0.57837320
23955,0.10000000,11986,11381,605,0.82156992,0.84509802,0.80986853,0.82145899,0.83542829,0.84509802,0.58333333,0.69880952,0.44969670,0.63694482,0.51515152,0.42352092,0.88254665,0.92401929,0.56711141,0.89277997,0.57896395,0.59614148,0.96989967,0.92539712,0.57862447,0.97843362,0.58104396,0.57837320
23955,0.12000000,11984,11257,727,0.82321900,0.85668401,0.82222756,0.82401838,0.85024382,0.85668401,0.59166667,0.74880952,0.49499972,0.64527815,0.56250000,0.46800595,0.88364435,0.92523855,0.58656224,0.89421902,0.59831577,0.61682570,0.96989967,0.92539712,0.57862447,0.97843362,0.58104396,0.57837320
23955,0.14000000,11983,11138,845,0.82288918,0.85896300,0.82379992,0.82339945,0.85020961,0.85896300,0.60000000,0.75714286,0.50020805,0.65361149,0.56250000,0.47321429,0.88309550,0.92498214,0.58629182,0.89334940,0.59809363,0.61665476,0.96989967,0.92539712,0.57862447,0.97843362,0.58104396,0.57837320
23955,0.16000000,11978,11014,964,0.82189974,0.85908009,0.82341408,0.82238932,0.84856863,0.85908009,0.60000000,0.75714286,0.50020805,0.65361149,0.56250000,0.47321429,0.88035126,0.92275238,0.54874621,0.89142555,0.56026509,0.57672024,0.96989967,0.92539712,0.57862447,0.97843362,0.58104396,0.57837320
23955,0.18000000,11980,10896,1084,0.82124011,0.85887885,0.82302885,0.82144039,0.84841325,0.85887885,0.60000000,0.75714286,0.50020805,0.65361149,0.56250000,0.47321429,0.87980241,0.92249066,0.54831258,0.89052934,0.55974886,0.57655666,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.20000000,11985,10776,1209,0.82025066,0.84807858,0.81176849,0.82045680,0.83667769,0.84807858,0.59166667,0.70714286,0.45474720,0.64527815,0.51515152,0.42857143,0.87870472,0.92147843,0.53118675,0.88959975,0.54240217,0.55847178,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.22000000,11978,10655,1323,0.82354881,0.85415694,0.81982492,0.82400674,0.84848343,0.85415694,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.88144896,0.92278205,0.53253779,0.89246459,0.54405505,0.55926185,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.24000000,11979,10536,1443,0.82321900,0.85397075,0.81943700,0.82378372,0.84859150,0.85397075,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.88144896,0.92326790,0.51700476,0.89275432,0.52818157,0.54309876,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.26000000,11977,10414,1563,0.82222955,0.85298186,0.81865953,0.82259203,0.84761542,0.85298186,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.88035126,0.92273031,0.53221425,0.89146902,0.54334800,0.55923049,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.28000000,11983,10295,1688,0.82156992,0.85262935,0.81551127,0.82215238,0.84245178,0.85262935,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.87980241,0.92202064,0.53201251,0.89162421,0.54355236,0.55880039,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.30000000,11979,10172,1807,0.82156992,0.85165484,0.81406796,0.82199363,0.84128007,0.85165484,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.88090011,0.92255399,0.51703852,0.89271322,0.52788336,0.54267882,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.32000000,11980,10054,1926,0.82321900,0.85309151,0.81687656,0.82385607,0.84475174,0.85309151,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.88254665,0.92426214,0.53351251,0.89444293,0.54426058,0.56015887,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.34000000,11980,9931,2049,0.82288918,0.85343223,0.81571262,0.82375950,0.83770661,0.85343223,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.88144896,0.92136914,0.53234255,0.89354205,0.54426935,0.55840554,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.36000000,11988,9813,2175,0.82189974,0.85129668,0.81332849,0.82258008,0.83531281,0.85129668,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.88090011,0.92111273,0.53202736,0.89267038,0.54394343,0.55825014,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.38000000,11978,9690,2288,0.81959103,0.85087784,0.80858040,0.81965146,0.82820610,0.85087784,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.87705818,0.91908138,0.51507355,0.88856890,0.52692454,0.54063610,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.40000000,11981,9571,2410,0.82058047,0.85125954,0.80927101,0.82099978,0.82863155,0.85125954,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.87815587,0.91954373,0.50105573,0.89041344,0.51282743,0.52545356,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.42000000,11987,9452,2535,0.82058047,0.85244686,0.80979641,0.82065718,0.82981727,0.85244686,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.87815587,0.92074670,0.54767520,0.88905489,0.56068468,0.57546669,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.44000000,11978,9329,2649,0.82058047,0.86240923,0.81906232,0.82095596,0.83772615,0.86240923,0.61666667,0.77797619,0.51687472,0.67361149,0.59375000,0.48623512,0.87760703,0.91906417,0.51521000,0.88947958,0.52768633,0.54062598,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.46000000,11983,9209,2774,0.82025066,0.85220095,0.80877701,0.82053931,0.82771366,0.85220095,0.60833333,0.72797619,0.47090882,0.66527815,0.54545455,0.44119769,0.87760703,0.91955403,0.51530870,0.88940856,0.52763315,0.54091414,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.48000000,11982,9088,2894,0.81893140,0.85436951,0.81145432,0.81925770,0.82979397,0.85436951,0.61666667,0.74047619,0.47898963,0.67416704,0.54545455,0.44877345,0.87541164,0.91828581,0.51443724,0.88704096,0.52623572,0.54016812,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.50000000,11981,8967,3014,0.81893140,0.85473168,0.81125084,0.81932658,0.82884216,0.85473168,0.61666667,0.74047619,0.47898963,0.67416704,0.54545455,0.44877345,0.87541164,0.91779595,0.49980270,0.88782699,0.51173423,0.52445483,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.52000000,11986,8847,3139,0.82124011,0.85617998,0.81252519,0.82188458,0.82963700,0.85617998,0.61666667,0.74047619,0.47898963,0.67416704,0.54545455,0.44877345,0.87760703,0.91884621,0.50067714,0.89000976,0.51215237,0.52505497,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.54000000,11977,8727,3250,0.82189974,0.86060701,0.81504761,0.82287080,0.83129085,0.86060701,0.62500000,0.76547619,0.50437472,0.67972260,0.56250000,0.47842262,0.87870472,0.91986276,0.50097700,0.89145872,0.51259570,0.52563586,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.56000000,11979,8604,3375,0.82222955,0.86313715,0.81690440,0.82305230,0.83202163,0.86313715,0.63333333,0.77797619,0.51032710,0.68607180,0.56250000,0.48623512,0.87925357,0.92034819,0.48736913,0.89202904,0.49883999,0.51130455,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.58000000,11984,8485,3499,0.82091029,0.86302301,0.81642464,0.82137320,0.83111993,0.86302301,0.63333333,0.77797619,0.51032710,0.68607180,0.56250000,0.48623512,0.87705818,0.91979465,0.48667067,0.88940106,0.49800762,0.51099703,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.60000000,11985,8366,3619,0.82222955,0.86278112,0.81634721,0.82271000,0.83137250,0.86278112,0.62500000,0.76547619,0.50437472,0.67972260,0.56250000,0.47842262,0.87815587,0.92030616,0.48511133,0.89053271,0.49475947,0.51128120,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.62000000,11976,8245,3731,0.82124011,0.86426344,0.81693779,0.82183437,0.83054838,0.86426344,0.63333333,0.77797619,0.51032710,0.68607180,0.56250000,0.48623512,0.87650933,0.91954086,0.48474526,0.88921333,0.49377151,0.51085603,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.64000000,11988,8126,3862,0.82189974,0.86503423,0.81637847,0.82198230,0.82871309,0.86503423,0.63333333,0.77797619,0.49486264,0.68607180,0.54545455,0.47150072,0.87760703,0.91982682,0.47204863,0.89010035,0.48119870,0.49720369,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.66000000,11982,8005,3977,0.82189974,0.87462392,0.82609128,0.82252030,0.83853598,0.87462392,0.64166667,0.82797619,0.54157710,0.69440514,0.59375000,0.51748512,0.87705818,0.91981233,0.48520482,0.88997135,0.49445503,0.51100685,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.68000000,11987,7886,4101,0.82288918,0.87497135,0.82706994,0.82361348,0.83993220,0.87497135,0.64166667,0.82797619,0.54157710,0.69440514,0.59375000,0.51748512,0.87815587,0.92031299,0.49940366,0.89095029,0.50867547,0.52589314,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.70000000,11979,7762,4217,0.82255937,0.87656431,0.82846758,0.82324366,0.84075161,0.87656431,0.64166667,0.82797619,0.54157710,0.69440514,0.59375000,0.51748512,0.87650933,0.91929752,0.48504648,0.88937247,0.49333985,0.51072085,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.72000000,11978,7642,4336,0.82156992,0.87618629,0.82737406,0.82200190,0.83955451,0.87618629,0.64166667,0.82797619,0.54157710,0.69440514,0.59375000,0.51748512,0.87596048,0.91926535,0.48681095,0.88895365,0.49692437,0.51070297,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.74000000,11980,7522,4458,0.81926121,0.87391809,0.82356864,0.81934204,0.83521644,0.87391809,0.64166667,0.82797619,0.54157710,0.69440514,0.59375000,0.51748512,0.87321625,0.91697671,0.49924730,0.88649681,0.50958636,0.52398669,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.76000000,11984,7402,4582,0.81926121,0.87484556,0.82262333,0.81889015,0.83302734,0.87484556,0.64166667,0.82797619,0.54157710,0.69440514,0.59375000,0.51748512,0.87211855,0.91624441,0.48493076,0.88500281,0.49518418,0.50902467,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.78000000,11978,7279,4699,0.81926121,0.87462416,0.82258518,0.81931013,0.83309122,0.87462416,0.64166667,0.82797619,0.54157710,0.69440514,0.59375000,0.51748512,0.87266740,0.91933732,0.49739126,0.88552236,0.50490584,0.52533561,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
23955,0.80000000,11974,7157,4817,0.81827177,0.87021653,0.81932898,0.81784140,0.83011169,0.87021653,0.63333333,0.80297619,0.51506466,0.68884958,0.57575758,0.48665224,0.87102086,0.91879363,0.49716423,0.88392116,0.50458853,0.52502493,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
